,English,Indonesian,ParseTree,Num_PPs,Complexity
6266,This stone is twice as heavy as that one.,CC-BY 2.0 (France) Attribution: tatoeba.org #58202 (CK) & #10003566 (HAGNi),(S (NP (DT This) (NN stone)) (VP (VBZ is) (ADJP (ADJP (RB twice) (RB as) (JJ heavy)) (PP (IN as) (NP (DT that) (CD one))))) (. .)),2,simple
6267,Three people were killed in the accident.,CC-BY 2.0 (France) Attribution: tatoeba.org #2538495 (CK) & #12135956 (HAGNi),(S (NP (CD Three) (NNS people)) (VP (VBD were) (VP (VBN killed) (PP (IN in) (NP (DT the) (NN accident))))) (. .)),1,simple
6268,Three to the third power is twenty-seven.,CC-BY 2.0 (France) Attribution: tatoeba.org #10258168 (AlanF_US) & #11781757 (Pacific),(S (NP (NP (CD Three)) (PP (IN to) (NP (DT the) (JJ third) (NN power)))) (VP (VBZ is) (NP (CD twenty) (HYPH -) (CD seven))) (. .)),1,simple
6269,"To my surprise, he had a beautiful voice.",CC-BY 2.0 (France) Attribution: tatoeba.org #18915 (Elenia) & #8529823 (Bilmanda),"(S (PP (IN To) (NP (PRP$ my) (NN surprise))) (, ,) (NP (PRP he)) (VP (VBD had) (NP (DT a) (JJ beautiful) (NN voice))) (. .))",2,simple
6270,Tom and Mary both look a little confused.,CC-BY 2.0 (France) Attribution: tatoeba.org #2414008 (CK) & #10716275 (arozian),(S (NP (NNP Tom) (CC and) (NNP Mary)) (DT both) (VP (VBP look) (ADJP (NP (DT a) (RB little)) (JJ confused))) (. .)),1,simple
6271,Tom and Mary both turned around to watch.,CC-BY 2.0 (France) Attribution: tatoeba.org #2414020 (CK) & #5230963 (Bilmanda),(S (NP (NNP Tom) (CC and) (NNP Mary)) (DT both) (VP (VBD turned) (ADVP (RB around)) (S (VP (TO to) (VP (VB watch))))) (. .)),2,simple
6272,Tom asked Mary to go to a movie with him.,CC-BY 2.0 (France) Attribution: tatoeba.org #2821115 (CK) & #5243295 (Bilmanda),(S (NP (NNP Tom)) (VP (VBD asked) (NP (NNP Mary)) (S (VP (TO to) (VP (VB go) (PP (IN to) (NP (DT a) (NN movie))) (PP (IN with) (NP (PRP him))))))) (. .)),4,simple
6273,Tom bought some vegetables at the market.,CC-BY 2.0 (France) Attribution: tatoeba.org #7850082 (Hybrid) & #11366942 (Pacific),(S (NP (NNP Tom)) (VP (VBD bought) (NP (DT some) (NNS vegetables)) (PP (IN at) (NP (DT the) (NN market)))) (. .)),1,simple
6274,Tom bought the cheapest one in the store.,CC-BY 2.0 (France) Attribution: tatoeba.org #3150600 (CK) & #4087769 (Bilmanda),(S (NP (NNP Tom)) (VP (VBD bought) (NP (NP (DT the) (JJS cheapest) (CD one)) (PP (IN in) (NP (DT the) (NN store))))) (. .)),1,simple
6275,Tom cheated on his girlfriend for months.,CC-BY 2.0 (France) Attribution: tatoeba.org #1518029 (CS) & #9987943 (HAGNi),(S (NP (NNP Tom)) (VP (VBD cheated) (PP (IN on) (NP (PRP$ his) (NN girlfriend))) (PP (IN for) (NP (NNS months)))) (. .)),2,simple
6276,Tom congratulated Mary on her graduation.,CC-BY 2.0 (France) Attribution: tatoeba.org #1029452 (CK) & #10304219 (mhardiyanto1),(S (NP (NNP Tom)) (VP (VBD congratulated) (NP (NNP Mary)) (PP (IN on) (NP (PRP$ her) (NN graduation)))) (. .)),1,simple
6277,Tom could tell that Mary wanted to leave.,CC-BY 2.0 (France) Attribution: tatoeba.org #3484721 (CK) & #3484745 (lewis),(S (NP (NNP Tom)) (VP (MD could) (VP (VB tell) (SBAR (IN that) (S (NP (NNP Mary)) (VP (VBD wanted) (S (VP (TO to) (VP (VB leave))))))))) (. .)),1,complex
6278,Tom didn't think you would like the idea.,CC-BY 2.0 (France) Attribution: tatoeba.org #1094636 (CK) & #5212136 (Bilmanda),(S (NP (NNP Tom)) (VP (VBD did) (RB n't) (VP (VB think) (SBAR (S (NP (PRP you)) (VP (MD would) (VP (VB like) (NP (DT the) (NN idea)))))))) (. .)),1,complex
6279,Tom doesn't watch TV except on Saturdays.,CC-BY 2.0 (France) Attribution: tatoeba.org #1025900 (CK) & #3295707 (orion17),(S (NP (NNP Tom)) (VP (VBZ does) (RB n't) (VP (VB watch) (NP (NN TV)) (PP (IN except) (PP (IN on) (NP (NNPS Saturdays)))))) (. .)),2,simple
6280,Tom got mugged on his way home from work.,CC-BY 2.0 (France) Attribution: tatoeba.org #8380813 (CK) & #11086241 (HAGNi),(S (NP (NNP Tom)) (VP (VBD got) (VP (VBN mugged) (PP (IN on) (NP (NP (NP (PRP$ his) (NN way)) (NN home)) (PP (IN from) (NP (NN work))))))) (. .)),2,simple
6281,Tom has decided not to stay until Monday.,CC-BY 2.0 (France) Attribution: tatoeba.org #3620201 (CK) & #3896426 (Bilmanda),(S (NP (NNP Tom)) (VP (VBZ has) (VP (VBN decided) (S (RB not) (VP (TO to) (VP (VB stay) (PP (IN until) (NP (NNP Monday)))))))) (. .)),2,simple
6282,Tom is always complaining about his boss.,CC-BY 2.0 (France) Attribution: tatoeba.org #4789788 (CK) & #10007561 (HAGNi),(S (NP (NNP Tom)) (VP (VBZ is) (ADVP (RB always)) (VP (VBG complaining) (PP (IN about) (NP (PRP$ his) (NN boss))))) (. .)),1,simple
6283,Tom joined his high school's debate team.,CC-BY 2.0 (France) Attribution: tatoeba.org #5734230 (CK) & #9973430 (HAGNi),(S (NP (NNP Tom)) (VP (VBD joined) (NP (NP (PRP$ his) (JJ high) (NN school) (POS 's)) (NN debate) (NN team))) (. .)),1,simple
6284,Tom knows exactly what this is all about.,CC-BY 2.0 (France) Attribution: tatoeba.org #2957419 (CK) & #4762125 (Bilmanda),(S (NP (NNP Tom)) (VP (VBZ knows) (SBAR (WHNP (RB exactly) (WP what)) (S (NP (DT this)) (VP (VBZ is) (PP (DT all) (IN about)))))) (. .)),1,complex
6285,Tom often eats lunch with his girlfriend.,CC-BY 2.0 (France) Attribution: tatoeba.org #11760004 (CK) & #11760057 (Pacific),(S (NP (NNP Tom)) (ADVP (RB often)) (VP (VBZ eats) (NP (NN lunch)) (PP (IN with) (NP (PRP$ his) (NN girlfriend)))) (. .)),1,simple
6286,Tom raised the three children by himself.,CC-BY 2.0 (France) Attribution: tatoeba.org #3477142 (CK) & #3478157 (lewis),(S (NP (NNP Tom)) (VP (VBD raised) (NP (DT the) (CD three) (NNS children)) (PP (IN by) (NP (PRP himself)))) (. .)),1,simple
6287,"Tom really knows how to cook, doesn't he?",CC-BY 2.0 (France) Attribution: tatoeba.org #3477578 (CK) & #3478876 (lewis),"(SQ (S (NP (NNP Tom)) (ADVP (RB really)) (VP (VBZ knows) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB cook))))))) (, ,) (VBZ does) (RB n't) (NP (PRP he)) (. ?))",1,complex
6288,Tom recommended that I apply for the job.,CC-BY 2.0 (France) Attribution: tatoeba.org #3476799 (CK) & #3478916 (lewis),(S (NP (NNP Tom)) (VP (VBD recommended) (SBAR (IN that) (S (NP (PRP I)) (VP (VB apply) (PP (IN for) (NP (DT the) (NN job))))))) (. .)),1,complex
6289,Tom said doing that would be a good idea.,CC-BY 2.0 (France) Attribution: tatoeba.org #6254387 (CK) & #6997859 (reitnorf),(S (NP (NNP Tom)) (VP (VBD said) (SBAR (S (S (VP (VBG doing) (NP (DT that)))) (VP (MD would) (VP (VB be) (NP (DT a) (JJ good) (NN idea))))))) (. .)),1,complex
6290,Tom said that he wanted to be left alone.,CC-BY 2.0 (France) Attribution: tatoeba.org #1927442 (CK) & #5209833 (Bilmanda),(S (NP (NNP Tom)) (VP (VBD said) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD wanted) (S (VP (TO to) (VP (VB be) (VP (VBN left) (ADVP (RB alone)))))))))) (. .)),2,complex
6291,Tom says he doesn't want to study French.,CC-BY 2.0 (France) Attribution: tatoeba.org #1093004 (CK) & #3530486 (orion17),(S (NP (NNP Tom)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ does) (RB n't) (VP (VB want) (S (VP (TO to) (VP (VB study) (NP (NNP French)))))))))) (. .)),1,complex
6292,Tom seemed to be worried about something.,CC-BY 2.0 (France) Attribution: tatoeba.org #3483469 (CK) & #3483884 (lewis),(S (NP (NNP Tom)) (VP (VBD seemed) (S (VP (TO to) (VP (VB be) (ADJP (VBN worried) (PP (IN about) (NP (NN something)))))))) (. .)),2,simple
6293,Tom showed up at John and Mary's wedding.,CC-BY 2.0 (France) Attribution: tatoeba.org #3482726 (CK) & #3483956 (lewis),(S (NP (NNP Tom)) (VP (VBD showed) (PRT (RP up)) (PP (IN at) (NP (NP (NNP John) (CC and) (NNP Mary) (POS 's)) (NN wedding)))) (. .)),2,simple
6294,Tom spends way too much time goofing off.,CC-BY 2.0 (France) Attribution: tatoeba.org #3733655 (CK) & #5198227 (Bilmanda),(S (NP (NNP Tom)) (VP (VBZ spends) (NP (ADJP (RB way) (RB too) (JJ much)) (NN time)) (S (VP (VBG goofing) (ADVP (RP off))))) (. .)),1,simple
6295,Tom wanted Mary to go to Boston with him.,CC-BY 2.0 (France) Attribution: tatoeba.org #4050488 (CK) & #4059216 (Bilmanda),(S (NP (NNP Tom)) (VP (VBD wanted) (S (NP (NNP Mary)) (VP (TO to) (VP (VB go) (PP (IN to) (NP (NNP Boston))) (PP (IN with) (NP (PRP him))))))) (. .)),3,simple
6296,Tom was the first guy who broke my heart.,CC-BY 2.0 (France) Attribution: tatoeba.org #4022692 (Hybrid) & #5146905 (Bilmanda),(S (NP (NNP Tom)) (VP (VBD was) (NP (NP (DT the) (JJ first) (NN guy)) (SBAR (WHNP (WP who)) (S (VP (VBD broke) (NP (PRP$ my) (NN heart))))))) (. .)),1,complex
6297,Tom wasn't the best student in our class.,CC-BY 2.0 (France) Attribution: tatoeba.org #6343407 (CK) & #12305048 (kiraio),(S (NP (NNP Tom)) (VP (VBD was) (RB n't) (NP (NP (DT the) (JJS best) (NN student)) (PP (IN in) (NP (PRP$ our) (NN class))))) (. .)),1,simple
6298,We don't want to scare the children away.,CC-BY 2.0 (France) Attribution: tatoeba.org #1893861 (CK) & #4266825 (Bilmanda),(S (NP (PRP We)) (VP (VBP do) (RB n't) (VP (VB want) (S (VP (TO to) (VP (VB scare) (NP (DT the) (NNS children)) (ADVP (RB away))))))) (. .)),2,simple
6299,We have one of your friends here with us.,CC-BY 2.0 (France) Attribution: tatoeba.org #2640704 (CK) & #4316785 (Bilmanda),(S (NP (PRP We)) (VP (VBP have) (NP (NP (CD one)) (PP (IN of) (NP (PRP$ your) (NNS friends)))) (ADVP (RB here)) (PP (IN with) (NP (PRP us)))) (. .)),2,simple
6300,We have to stay here until Tom gets back.,CC-BY 2.0 (France) Attribution: tatoeba.org #1893808 (CK) & #3253653 (orion17),(S (NP (PRP We)) (VP (VBP have) (S (VP (TO to) (VP (VB stay) (ADVP (RB here)) (SBAR (IN until) (S (NP (NNP Tom)) (VP (VBZ gets) (ADVP (RB back))))))))) (. .)),3,complex
6301,We must pay attention to traffic signals.,CC-BY 2.0 (France) Attribution: tatoeba.org #22893 (CK) & #1034138 (pryo),(S (NP (PRP We)) (VP (MD must) (VP (VB pay) (NP (NN attention)) (PP (IN to) (NP (NN traffic) (NNS signals))))) (. .)),1,simple
6302,We must sleep at least eight hours a day.,CC-BY 2.0 (France) Attribution: tatoeba.org #22781 (CK) & #1063773 (pryo),(S (NP (PRP We)) (VP (MD must) (VP (VB sleep) (NP (NP (QP (ADVP (RB at) (RBS least)) (CD eight)) (NNS hours)) (NP (DT a) (NN day))))) (. .)),2,simple
6303,We watched a baseball game on television.,CC-BY 2.0 (France) Attribution: tatoeba.org #262814 (CK) & #10020038 (HAGNi),(S (NP (PRP We)) (VP (VBD watched) (NP (DT a) (NN baseball) (NN game)) (PP (IN on) (NP (NN television)))) (. .)),2,simple
6304,What do you call this animal in Japanese?,CC-BY 2.0 (France) Attribution: tatoeba.org #57635 (CK) & #11475115 (Pacific),(SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB call) (NP (DT this) (NN animal)) (PP (IN in) (NP (NNP Japanese))))) (. ?)),1,simple
6305,What time is the plane scheduled to land?,CC-BY 2.0 (France) Attribution: tatoeba.org #1216169 (jared1981) & #1216043 (windra),(SBARQ (WHNP (WP What) (NN time)) (SQ (VBZ is) (NP (DT the) (NN plane)) (VP (VBN scheduled) (S (VP (TO to) (VP (VB land)))))) (. ?)),1,simple
6306,"When it comes to fishing, he's an expert.",CC-BY 2.0 (France) Attribution: tatoeba.org #278433 (CK) & #3479786 (orion17),"(S (SBAR (WHADVP (WRB When)) (S (NP (PRP it)) (VP (VBZ comes) (PP (IN to) (NP (NN fishing)))))) (, ,) (NP (PRP he)) (VP (VBZ 's) (NP (DT an) (NN expert))) (. .))",1,complex
6307,Who's taking responsibility for the loss?,CC-BY 2.0 (France) Attribution: tatoeba.org #1140032 (CK) & #3478713 (lewis),(SBARQ (WHNP (WP Who)) (SQ (VBZ 's) (VP (VBG taking) (NP (NN responsibility)) (PP (IN for) (NP (DT the) (NN loss))))) (. ?)),1,simple
6308,You don't have to answer those questions.,CC-BY 2.0 (France) Attribution: tatoeba.org #1471962 (CM) & #7837925 (Bilmanda),(S (NP (PRP You)) (VP (VBP do) (RB n't) (VP (VB have) (S (VP (TO to) (VP (VB answer) (NP (DT those) (NNS questions))))))) (. .)),1,simple
6309,You have a tendency to not pay attention.,CC-BY 2.0 (France) Attribution: tatoeba.org #2954525 (CK) & #5257357 (Bilmanda),(S (NP (PRP You)) (VP (VBP have) (NP (DT a) (NN tendency) (S (VP (TO to) (RB not) (VP (VB pay) (NP (NN attention))))))) (. .)),2,simple
6310,You must be tired after such a long trip.,CC-BY 2.0 (France) Attribution: tatoeba.org #16795 (iamgrim) & #3806664 (orion17),(S (NP (PRP You)) (VP (MD must) (VP (VB be) (ADJP (JJ tired)) (PP (IN after) (NP (PDT such) (DT a) (JJ long) (NN trip))))) (. .)),2,simple
6311,You need to look at the big picture here.,CC-BY 2.0 (France) Attribution: tatoeba.org #3308396 (CK) & #3934272 (Bilmanda),(S (NP (PRP You)) (VP (VBP need) (S (VP (TO to) (VP (VB look) (PP (IN at) (NP (NP (DT the) (JJ big) (NN picture)) (ADVP (RB here)))))))) (. .)),2,simple
6312,You should buy yourself something to eat.,CC-BY 2.0 (France) Attribution: tatoeba.org #3150431 (CK) & #3936510 (Bilmanda),(S (NP (PRP You)) (VP (MD should) (VP (VB buy) (NP (PRP yourself)) (NP (NP (NN something)) (SBAR (S (VP (TO to) (VP (VB eat)))))))) (. .)),1,complex
6313,You shouldn't ever need to do that again.,CC-BY 2.0 (France) Attribution: tatoeba.org #6342919 (CK) & #9462562 (rizkiatikah24),(S (NP (PRP You)) (VP (MD should) (RB n't) (ADVP (RB ever)) (VP (VB need) (S (VP (TO to) (VP (VB do) (NP (DT that)) (ADVP (RB again))))))) (. .)),1,simple
6314,"You were a soldier during the war, right?",CC-BY 2.0 (France) Attribution: tatoeba.org #2640693 (CK) & #5265467 (Bilmanda),"(S (NP (PRP You)) (VP (VBD were) (NP (DT a) (NN soldier)) (PP (IN during) (NP (DT the) (NN war))) (, ,) (ADVP (RB right))) (. ?))",3,simple
6315,You'll feel better after a night's sleep.,CC-BY 2.0 (France) Attribution: tatoeba.org #8975737 (CK) & #1063791 (pryo),(S (NP (PRP You)) (VP (MD 'll) (VP (VB feel) (ADVP (JJR better)) (PP (IN after) (NP (NP (DT a) (NN night) (POS 's)) (NN sleep))))) (. .)),2,simple
6316,"""Tatoeba"" means ""for example"" in Japanese.",CC-BY 2.0 (France) Attribution: tatoeba.org #525267 (Snout) & #986166 (windra),"(S (`` "") (NP (NNP Tatoeba)) ('' "") (VP (VBZ means) (`` "") (PP (IN for) (NP (NN example))) ('' "") (PP (IN in) (NP (NNP Japanese)))) (. .))",2,simple
6317,Admission to the museum is thirty dollars.,CC-BY 2.0 (France) Attribution: tatoeba.org #57446 (CK) & #3963680 (orion17),(S (NP (NP (NN Admission)) (PP (IN to) (NP (DT the) (NN museum)))) (VP (VBZ is) (NP (CD thirty) (NNS dollars))) (. .)),1,simple
6318,Admission to the museum is thirty dollars.,CC-BY 2.0 (France) Attribution: tatoeba.org #57446 (CK) & #3963681 (orion17),(S (NP (NP (NN Admission)) (PP (IN to) (NP (DT the) (NN museum)))) (VP (VBZ is) (NP (CD thirty) (NNS dollars))) (. .)),1,simple
6319,All the students in my class are friendly.,CC-BY 2.0 (France) Attribution: tatoeba.org #250301 (CK) & #751551 (frogprincess),(S (NP (NP (PDT All) (DT the) (NNS students)) (PP (IN in) (NP (PRP$ my) (NN class)))) (VP (VBP are) (ADJP (JJ friendly))) (. .)),1,simple
6320,All you have to do is sign your name here.,CC-BY 2.0 (France) Attribution: tatoeba.org #16709 (Dejo) & #365965 (hayabusa_future),(S (NP (NP (DT All)) (SBAR (S (NP (PRP you)) (VP (VBP have) (S (VP (TO to) (VP (VB do)))))))) (VP (VBZ is) (VP (VB sign) (NP (PRP$ your) (NN name)) (ADVP (RB here)))) (. .)),1,complex
6321,Always pay attention to your surroundings.,CC-BY 2.0 (France) Attribution: tatoeba.org #5252413 (Hybrid) & #11086327 (HAGNi),(S (ADVP (RB Always)) (VP (VB pay) (NP (NN attention)) (PP (IN to) (NP (PRP$ your) (NNS surroundings)))) (. .)),1,simple
6322,"As a result of the blow, he became insane.",CC-BY 2.0 (France) Attribution: tatoeba.org #2264679 (_undertoad) & #5160959 (Bilmanda),"(S (PP (IN As) (NP (NP (DT a) (NN result)) (PP (IN of) (NP (DT the) (NN blow))))) (, ,) (NP (PRP he)) (VP (VBD became) (ADJP (JJ insane))) (. .))",3,simple
6323,Countless stars were twinkling in the sky.,CC-BY 2.0 (France) Attribution: tatoeba.org #18312 (Eldad) & #3806685 (orion17),(S (NP (JJ Countless) (NNS stars)) (VP (VBD were) (VP (VBG twinkling) (PP (IN in) (NP (DT the) (NN sky))))) (. .)),1,simple
6324,Does Tom really expect me to believe that?,CC-BY 2.0 (France) Attribution: tatoeba.org #3506790 (CK) & #3507305 (lewis),(SQ (VBZ Does) (NP (NNP Tom)) (ADVP (RB really)) (VP (VB expect) (S (NP (PRP me)) (VP (TO to) (VP (VB believe) (NP (DT that)))))) (. ?)),1,simple
6325,Don't beat your head against a stone wall.,CC-BY 2.0 (France) Attribution: tatoeba.org #41269 (CM) & #3478811 (lewis),(S (VP (VBP Do) (RB n't) (VP (VB beat) (NP (PRP$ your) (NN head)) (PP (IN against) (NP (DT a) (NN stone) (NN wall))))) (. .)),2,simple
6326,Don't you think Tom looks like an old man?,CC-BY 2.0 (France) Attribution: tatoeba.org #3738217 (CK) & #4762010 (Bilmanda),(SQ (VBP Do) (RB n't) (NP (PRP you)) (VP (VB think) (SBAR (S (NP (NNP Tom)) (VP (VBZ looks) (PP (IN like) (NP (DT an) (JJ old) (NN man))))))) (. ?)),1,complex
6327,Fortunately he didn't die in the accident.,CC-BY 2.0 (France) Attribution: tatoeba.org #240796 (CK) & #12816188 (HAGNi),(S (ADVP (RB Fortunately)) (NP (PRP he)) (VP (VBD did) (RB n't) (VP (VB die) (PP (IN in) (NP (DT the) (NN accident))))) (. .)),1,simple
6328,Have you reported the theft to the police?,CC-BY 2.0 (France) Attribution: tatoeba.org #1039229 (CK) & #13082280 (Bilmanda),(SQ (VBP Have) (NP (PRP you)) (VP (VBN reported) (NP (DT the) (NN theft)) (PP (IN to) (NP (DT the) (NN police)))) (. ?)),1,simple
6329,He comes back from Singapore next January.,CC-BY 2.0 (France) Attribution: tatoeba.org #304585 (CK) & #787495 (windra),(S (NP (PRP He)) (VP (VBZ comes) (ADVP (ADVP (RB back)) (PP (IN from) (NP (NNP Singapore)))) (NP (JJ next) (NNP January))) (. .)),3,simple
6330,He succeeded in swimming across the river.,CC-BY 2.0 (France) Attribution: tatoeba.org #299274 (CK) & #5198224 (Bilmanda),(S (NP (PRP He)) (VP (VBD succeeded) (PP (IN in) (S (VP (VBG swimming) (PP (IN across) (NP (DT the) (NN river))))))) (. .)),2,simple
6331,He thinks that his success is due to luck.,CC-BY 2.0 (France) Attribution: tatoeba.org #1076312 (CK) & #5212207 (Bilmanda),(S (NP (PRP He)) (VP (VBZ thinks) (SBAR (IN that) (S (NP (PRP$ his) (NN success)) (VP (VBZ is) (PP (IN due) (IN to) (NP (NN luck))))))) (. .)),1,complex
6332,He was spreading mulch in the flower beds.,CC-BY 2.0 (France) Attribution: tatoeba.org #1412066 (CM) & #4095071 (Bilmanda),(S (NP (PRP He)) (VP (VBD was) (VP (VBG spreading) (NP (NN mulch)) (PP (IN in) (NP (DT the) (NN flower) (NNS beds))))) (. .)),1,simple
6333,He's the head of the marketing department.,CC-BY 2.0 (France) Attribution: tatoeba.org #1442249 (Eldad) & #5013257 (Bilmanda),(S (NP (PRP He)) (VP (VBZ 's) (NP (NP (DT the) (NN head)) (PP (IN of) (NP (DT the) (NN marketing) (NN department))))) (. .)),1,simple
6334,Her hair grew back to its original length.,CC-BY 2.0 (France) Attribution: tatoeba.org #757748 (shishikyuu) & #4310493 (Bilmanda),(S (NP (PRP$ Her) (NN hair)) (VP (VBD grew) (ADVP (ADVP (RB back)) (PP (IN to) (NP (PRP$ its) (JJ original) (NN length))))) (. .)),2,simple
6335,How many books can I take out at one time?,CC-BY 2.0 (France) Attribution: tatoeba.org #27474 (CK) & #3864851 (orion17),(SBARQ (WHNP (WHADJP (WRB How) (JJ many)) (NNS books)) (SQ (MD can) (NP (PRP I)) (VP (VB take) (ADVP (RB out)) (PP (IN at) (NP (CD one) (NN time))))) (. ?)),2,simple
6336,How many students are there in your class?,CC-BY 2.0 (France) Attribution: tatoeba.org #453415 (CM) & #11133076 (HAGNi),(SBARQ (WHNP (WHADJP (WRB How) (JJ many)) (NNS students)) (SQ (VBP are) (ADVP (RB there)) (PP (IN in) (NP (PRP$ your) (NN class)))) (. ?)),1,simple
6337,How many times has it happened since then?,CC-BY 2.0 (France) Attribution: tatoeba.org #10830436 (megamanenm) & #10830449 (HAGNi),(SBARQ (WHNP (WHADJP (WRB How) (JJ many)) (NNS times)) (SQ (VBZ has) (NP (PRP it)) (VP (VBN happened) (PP (IN since) (ADVP (RB then))))) (. ?)),1,simple
6338,I can't believe that Tom is a grandfather.,CC-BY 2.0 (France) Attribution: tatoeba.org #2301908 (CK) & #2767402 (deel),(S (NP (PRP I)) (VP (MD ca) (RB n't) (VP (VB believe) (SBAR (IN that) (S (NP (NNP Tom)) (VP (VBZ is) (NP (DT a) (NN grandfather))))))) (. .)),1,complex
6339,I could go for a nice hot pizza right now.,CC-BY 2.0 (France) Attribution: tatoeba.org #241636 (CK) & #3893728 (Bilmanda),(S (NP (PRP I)) (VP (MD could) (VP (VB go) (PP (IN for) (NP (DT a) (JJ nice) (JJ hot) (NN pizza))) (ADVP (RB right) (RB now)))) (. .)),3,simple
6340,I didn't know your father had passed away.,CC-BY 2.0 (France) Attribution: tatoeba.org #3737218 (CK) & #3880661 (Bilmanda),(S (NP (PRP I)) (VP (VBD did) (RB n't) (VP (VB know) (SBAR (S (NP (PRP$ your) (NN father)) (VP (VBD had) (VP (VBN passed) (PRT (RB away)))))))) (. .)),1,complex
6341,I don't like drinking out of plastic cups.,CC-BY 2.0 (France) Attribution: tatoeba.org #11739740 (CK) & #11740044 (Pacific),(S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB like) (S (VP (VBG drinking) (PP (IN out) (PP (IN of) (NP (JJ plastic) (NNS cups)))))))) (. .)),3,simple
6342,I don't want to say that to my girlfriend.,CC-BY 2.0 (France) Attribution: tatoeba.org #2344449 (AlanF_US) & #3885580 (Bilmanda),(S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB want) (S (VP (TO to) (VP (VB say) (NP (DT that)) (PP (IN to) (NP (PRP$ my) (NN girlfriend)))))))) (. .)),2,simple
